NAME;STUSAB;INTPTLAT;INTPTLON
Houston;AL;31.1581831;-85.2964111
Lincoln;KY;37.4571737;-84.6583354
Jefferson;KS;39.239644;-95.375314
Iberia;LA;30.0071265;-91.9767838
Freestone;TX;31.7017487;-96.1449568
Nevada;CA;39.2975082;-120.7713429
Jasper;TX;30.7529323;-94.0222943
Sandusky;OH;41.3553193;-83.1427763
Staunton;VA;38.1579778;-79.0618761
Montgomery;OH;39.7537357;-84.2905915
Mellette;SD;43.5846896;-100.7609555
Marshall;MS;34.7661897;-89.504231
Kingman;KS;37.5529509;-98.1445285
Wayne;NY;43.4587577;-77.0631637
Daviess;IN;38.6960898;-87.076943
Jackson;CO;40.6634319;-106.3292476
Mississippi;MO;36.826264;-89.2959286
Ross;OH;39.3238969;-83.0595362
Jefferson;KY;38.1895321;-85.6576243
Fulton;KY;36.5525115;-89.1876586
Adams;IA;41.0216555;-94.6969059
Baker;GA;31.3195798;-84.4548812
Decatur;GA;30.8806431;-84.5838902
Trinity;TX;31.096675;-95.1516869
Mason;WV;38.770914;-82.0290067
Teller;CO;38.8699759;-105.1873651
Henderson;NC;35.3364146;-82.4797406
Edwards;IL;38.4170954;-88.0479408
Fleming;KY;38.3678475;-83.6992045
Tripp;SD;43.3497292;-99.8762186
Georgetown;SC;33.4175309;-79.2963325
Polk;MN;47.7742536;-96.4000265
Redwood;MN;44.4035357;-95.2542415
Franklin;LA;32.1390764;-91.6723711
Forest;PA;41.513304;-79.249705
Alamance;NC;36.0439535;-79.4005733
Clay;IL;38.7468187;-88.4823254
Knox;MO;40.1368559;-92.1468345
Ohio;IN;38.940527;-84.9642994
Sioux;ND;46.1106181;-101.061284
Warrick;IN;38.0977282;-87.2720486
Fajardo;PR;18.3863776;-65.588454
Zavala;TX;28.8646523;-99.7598304
Banner;NE;41.5397495;-103.7262626
Benton;MS;34.8105184;-89.2002848
Crittenden;KY;37.3581494;-88.1050103
Middlesex;VA;37.6069753;-76.5280819
Grand Forks;ND;47.9260026;-97.450851
Greeley;KS;38.4804041;-101.8059697
Screven;GA;32.7447512;-81.6175849
Yuma;AZ;32.7739424;-113.910905
Christian;MO;36.9697388;-93.1876139
Lafayette;MS;34.353078;-89.4853847
Lincoln;MS;31.5352155;-90.4535663
Davis;UT;41.0375594;-112.2019434
Adams;OH;38.8344683;-83.4780816
Guernsey;OH;40.0566648;-81.497875
Clarke;IA;41.0291908;-93.7840961
Pottawatomie;KS;39.3821868;-96.3371126
Wharton;TX;29.2784805;-96.2296745
Blount;TN;35.6881849;-83.9229731
Norman;MN;47.3294529;-96.4637757
Monroe;AL;31.5803324;-87.3832656
Essex;VT;44.7240209;-71.7327362
Laclede;MO;37.6596977;-92.594843
Wood;WV;39.2116023;-81.516234
Chariton;MO;39.5179685;-92.9616205
Mono;CA;37.9158363;-118.8751668
Columbia;AR;33.2230377;-93.2328433
Titus;TX;33.214599;-94.9667825
Ingham;MI;42.6035338;-84.3738107
Comanche;KS;37.1814417;-99.2512929
Willacy;TX;26.4818607;-97.5947313
Lewis;NY;43.7826811;-75.4441402
Jefferson;IN;38.7836039;-85.44009
Pleasants;WV;39.3681331;-81.1611724
Giles;VA;37.3180719;-80.698321
Washington;RI;41.396792;-71.6202819
Twiggs;GA;32.6658469;-83.4258792
St. Clair;AL;33.7129627;-86.3156631
Harrison;IN;38.1864535;-86.1037661
Monroe;FL;24.7688833;-80.9532703
Humacao;PR;18.1354025;-65.7862286
Gasconade;MO;38.4411826;-91.5057795
Morrow;OH;40.5252659;-82.7977288
Clark;MO;40.4072747;-91.729472
Massac;IL;37.216119;-88.7056578
Dickson;TN;36.1455325;-87.3641546
Barry;MO;36.6993756;-93.8343344
Grundy;IA;42.4033387;-92.7902437
Johnson;IL;37.4607092;-88.8821305
Desha;AR;33.8287519;-91.2441034
Perry;TN;35.6637521;-87.8693256
Grant;WV;39.1059882;-79.195064
Irion;TX;31.3034241;-100.9813037
Monroe;WV;37.5540622;-80.5503295
Hyde;NC;35.4081567;-76.1536867
Erie;OH;41.5540061;-82.5258973
St. Louis;MO;38.6406881;-90.4460731
Stanly;NC;35.3104492;-80.2543742
Hall;TX;34.6556227;-100.7638926
Kalawao;HI;21.2187644;-156.9740097
Polk;OR;44.9003752;-123.3986729
Crenshaw;AL;31.7328256;-86.3192219
Dickinson;MI;46.0128246;-87.8661227
Broome;NY;42.1619773;-75.8302833
Abbeville;SC;34.229041;-82.4540577
Bay;MI;43.6997112;-83.9787007
Matagorda;TX;28.7747601;-96.0015316
Howard;AR;34.0830639;-93.9909315
Bossier;LA;32.6984813;-93.6265609
Albany;WY;41.6655141;-105.7218826
Effingham;GA;32.3616802;-81.343372
Florida;PR;18.3739534;-66.5600846
Schuyler;MO;40.4693611;-92.5190156
Conecuh;AL;31.4309257;-86.9887221
Jackson;FL;30.7892485;-85.2088141
Niobrara;WY;43.062159;-104.4683727
Clermont;OH;39.0520537;-84.1494847
Burleson;TX;30.4934867;-96.6220912
Hill;MT;48.6319595;-110.106321
Bland;VA;37.1306124;-81.1258532
Yellowstone;MT;45.9369867;-108.2766564
St. Francois;MO;37.8107068;-90.4738684
Cannon;TN;35.808394;-86.0624044
Steele;MN;44.0152607;-93.2204527
Tazewell;VA;37.1253949;-81.5629237
Licking;OH;40.0915047;-82.4834352
Hall;NE;40.8660265;-98.5026645
St. Croix;WI;45.0289589;-92.4472842
Blackford;IN;40.4726717;-85.3237297
Lee;GA;31.8184185;-84.1466814
Lancaster;VA;37.7048433;-76.4126628
Pocahontas;WV;38.332606;-80.0101207
Sequoyah;OK;35.5024345;-94.7507569
Republic;KS;39.8289061;-97.650883
Perry;IN;38.0814361;-86.6265397
Union;MS;34.4895325;-89.0023393
Uinta;WY;41.2847255;-110.5589468
Allen;IN;41.0919086;-85.0717907
Brown;IL;39.9620694;-90.7503095
Nolan;TX;32.3123379;-100.4181078
Hanover;VA;37.7602149;-77.4913168
Rutherford;TN;35.8433688;-86.4172127
Saluda;SC;34.0052784;-81.7279033
Waynesboro;VA;38.0671571;-78.9014197
Schuyler;NY;42.4197755;-76.938603
Morgan;KY;37.9229402;-83.2589444
Snyder;PA;40.7554068;-77.0729288
Rappahannock;VA;38.6845215;-78.1688241
Chippewa;MI;46.3218192;-84.5206297
Mobile;AL;30.6845725;-88.1965682
Franklin;IN;39.409762;-85.0669641
Pueblo;CO;38.1706581;-104.4898924
Placer;CA;39.0620323;-120.7227181
Dorchester;SC;33.0821859;-80.4046966
Bexar;TX;29.4486708;-98.5201465
Lake;MI;43.9951867;-85.8113997
Baltimore;MD;39.4431666;-76.6165693
Milwaukee;WI;43.0176601;-87.4815541
Blount;AL;33.9773575;-86.56644
Cherokee;KS;37.1693922;-94.8456975
Coamo;PR;18.1037997;-66.3575862
Guánica;PR;17.9480521;-66.9229889
Columbia;PA;41.0455174;-76.4042599
Moore;TN;35.2888885;-86.358684
Wheeler;OR;44.7364146;-120.0268608
Sumter;FL;28.7141008;-82.0743472
Franklin;MO;38.4130031;-91.072832
Pike;AL;31.7986508;-85.9416035
Griggs;ND;47.4563342;-98.2322863
Moore;NC;35.3082717;-79.4927248
Kalkaska;MI;44.6788808;-85.0889915
Hardeman;TN;35.2187853;-88.988697
Marion;IA;41.3314552;-93.093849
Knox;TX;33.6118897;-99.7303563
Pierce;NE;42.2714129;-97.6109917
Kankakee;IL;41.1395105;-87.8611165
McIntosh;ND;46.1086815;-99.4164868
Mason;MI;43.9966363;-86.7508138
Morton;KS;37.1852495;-101.8095163
Graham;NC;35.3483644;-83.8309147
Red Willow;NE;40.1694196;-100.4685764
Sequatchie;TN;35.3723358;-85.410082
Osage;MO;38.4642535;-91.8595036
Juncos;PR;18.2241334;-65.9085417
Garfield;UT;37.8316645;-111.4509076
Cullman;AL;34.1319229;-86.8692666
Covington;MS;31.633331;-89.5488968
Bullitt;KY;37.9699446;-85.7026357
Lafayette;MO;39.0687048;-93.8026388
Maunabo;PR;17.9997862;-65.8964028
Washington;KY;37.7542085;-85.1754162
Harding;SD;45.5966105;-103.4738711
Mower;MN;43.6662486;-92.7595136
Oklahoma;OK;35.5546109;-97.4094007
Winneshiek;IA;43.2929889;-91.850788
Halifax;VA;36.766461;-78.9396142
Hertford;NC;36.3635174;-76.981616
Wabasha;MN;44.289693;-92.2333405
Harnett;NC;35.3686348;-78.8716104
Richland;MT;47.785633;-104.5634082
Sangamon;IL;39.7568675;-89.6624251
Hatillo;PR;18.4411409;-66.7982102
Knox;TN;35.9927265;-83.9377209
Johnston;NC;35.5134188;-78.3673482
Boone;IL;42.3189831;-88.8242951
Morgan;IL;39.7176678;-90.2050054
Overton;TN;36.3448504;-85.2830756
Cottle;TX;34.0919063;-100.2764416
Wright;MO;37.2676331;-92.479989
Ballard;KY;37.0513234;-89.0103673
Pulaski;VA;37.0633853;-80.7134439
Buffalo;NE;40.855226;-99.0749833
Nevada;AR;33.6666991;-93.3050716
Geauga;OH;41.4993217;-81.1735054
Bennington;VT;43.0353254;-73.1114603
Nome;AK;64.7836858;-164.1889119
Fluvanna;VA;37.830584;-78.2834938
DeKalb;IN;41.4011894;-85.0001854
Franklin;AL;34.4419892;-87.8428144
Mackinac;MI;46.1678678;-85.3037625
Pike;IN;38.3979613;-87.2325472
Robertson;TX;31.025481;-96.5149408
Oakland;MI;42.6604518;-83.3842103
Elk;KS;37.4560259;-96.2446421
Martin;IN;38.705322;-86.8018468
Cataño;PR;18.4446135;-66.148819
Valley;NE;41.5640938;-98.9834841
Washington;MD;39.6036207;-77.8146709
San Juan;UT;37.6026332;-109.7915742
Tattnall;GA;32.0437683;-82.0592081
Stephens;TX;32.7380521;-98.8393443
Lincoln;WA;47.5827433;-118.4176925
Glascock;GA;33.2274908;-82.6069126
Highland;VA;38.3662431;-79.5644718
McIntosh;GA;31.4885058;-81.3722892
Montgomery;NC;35.3344151;-79.9066023
Chilton;AL;32.8540514;-86.7266071
Surry;NC;36.415416;-80.6864631
Prairie;MT;46.8123837;-105.5039937
Allamakee;IA;43.2749637;-91.382751
Llano;TX;30.7075845;-98.6846901
Minnehaha;SD;43.6674723;-96.7957261
Clare;MI;43.9911368;-84.8383253
Sussex;NJ;41.1374609;-74.6919141
Saratoga;NY;43.1061353;-73.8553872
Duchesne;UT;40.2893927;-110.4295838
Ramsey;ND;48.2661631;-98.739031
Grundy;TN;35.3933855;-85.7103793
Buchanan;VA;37.2681198;-82.0381508
Jackson;LA;32.3042901;-92.5616997
Dickey;ND;46.1077559;-98.4965182
Atchison;MO;40.431846;-95.4375546
Briscoe;TX;34.5251725;-101.205893
Caddo;OK;35.1679202;-98.3810447
Hamilton;NY;43.6578786;-74.5024556
Cass;MO;38.6464737;-94.3545467
Buckingham;VA;37.573928;-78.5291687
Camden;NC;36.3423438;-76.1624876
Boulder;CO;40.0949699;-105.3976911
St. Johns;FL;29.8904875;-81.4000404
Grundy;MO;40.1125409;-93.5650538
Haywood;TN;35.5866782;-89.2826913
Luce;MI;46.9406018;-85.5823683
Sullivan;NH;43.3611883;-72.2220839
Hancock;GA;33.2692195;-83.0004653
Hancock;WV;40.5169584;-80.5701643
Aguada;PR;18.3756809;-67.1837074
Montgomery;MO;38.9351835;-91.465427
Waller;TX;30.0135901;-95.9821493
Perry;AR;34.9463629;-92.9268773
Tinian;MP;14.9367835;145.601021
Cloud;KS;39.4873286;-97.6413898
De Witt;IL;40.1814993;-88.9018526
Hampshire;WV;39.3121395;-78.6119886
Terry;TX;33.171229;-102.339284
Anderson;SC;34.521235;-82.6386029
George;MS;30.8554305;-88.6422679
Jo Daviess;IL;42.3623905;-90.2114705
Victoria;TX;28.7963699;-96.9711977
Randolph;IN;40.1640793;-85.0057896
Dallas;MO;37.6835825;-93.0338146
Grant;KY;38.649167;-84.6259245
Camden;GA;30.913358;-81.6420193
Cass;ND;46.9270033;-97.2523747
Custer;SD;43.6849428;-103.46225
Mountrail;ND;48.2100726;-102.3648952
Bethel;AK;60.9291413;-160.1526246
Worth;MO;40.4804994;-94.4191982
Natrona;WY;42.9776447;-106.7682192
Mitchell;IA;43.3485643;-92.7844663
Catahoula;LA;31.666517;-91.846703
Lemhi;ID;44.9285059;-113.8870422
Copiah;MS;31.8669151;-90.4487578
Bristol Bay;AK;58.7416473;-156.9669094
Piute;UT;38.3358805;-112.1293755
Carter;KY;38.3095486;-83.0487958
Genesee;MI;43.0210768;-83.7063718
Assumption;LA;29.8988529;-91.0524649
Montgomery;AR;34.5456557;-93.664153
Liberty;GA;31.8074582;-81.4578709
Tillman;OK;34.3710852;-98.931701
Delaware;IN;40.2275433;-85.3992617
Gurabo;PR;18.2725815;-65.9811768
McCracken;KY;37.0541106;-88.7124544
Washington;LA;30.8521435;-90.0462534
Vermilion;IL;40.1867542;-87.7267779
Sabine;LA;31.5604024;-93.5595793
Polk;TX;30.7845525;-94.8373376
Yates;NY;42.638237;-77.1043238
King;WA;47.4905993;-121.833996
Deschutes;OR;43.9151181;-121.2255751
Tioga;NY;42.1780565;-76.2974556
Lincoln;SD;43.2794204;-96.7222862
Spencer;IN;38.0096966;-87.0103746
Reeves;TX;31.308366;-103.712706
Okaloosa;FL;30.665851;-86.5941872
Mitchell;NC;36.013102;-82.1635541
Jefferson;OK;34.1050824;-97.8388896
White;AR;35.2551175;-91.7530339
Montcalm;MI;43.3127822;-85.1494679
Collier;FL;26.118786;-81.4009553
Caledonia;VT;44.4687907;-72.1121676
Collin;TX;33.1945322;-96.5794437
Sarasota;FL;27.1843855;-82.3658351
Cheboygan;MI;45.4760217;-84.4954307
Sullivan;IN;39.0892251;-87.4158429
Nottoway;VA;37.1411668;-78.0538655
Lamar;AL;33.7870852;-88.0874309
Carter;MO;36.9448579;-90.9457051
St. John the Baptist;LA;30.1440682;-90.4909596
Eaton;MI;42.5895301;-84.8464499
Yakutat;AK;60.0174528;-140.416942
Harlan;NE;40.1787663;-99.4034177
Daviess;MO;39.9628387;-93.970053
Madison;OH;39.8966074;-83.4008847
Chittenden;VT;44.4633289;-73.0694099
Maui;HI;20.8559308;-156.6015502
Coffey;KS;38.2364502;-95.7291373
Grant;OK;36.7882544;-97.7881508
Mitchell;GA;31.228997;-84.192038
Lynchburg;VA;37.3990161;-79.1954582
Brewster;TX;29.8089965;-103.2524579
Las Marías;PR;18.2275938;-66.9775799
Concordia;LA;31.4698053;-91.626315
Hamilton;TX;31.7073424;-98.1117562
Anderson;KS;38.2151139;-95.2920464
Hinds;MS;32.2677879;-90.4660171
Ohio;WV;40.0989316;-80.6207278
Morgan;WV;39.5550021;-78.2573449
Strafford;NH;43.2932725;-71.0355891
Moore;TX;35.8356759;-101.8905018
Grand;UT;38.9743261;-109.5734502
Poinsett;AR;35.5688702;-90.6811037
Travis;TX;30.2395128;-97.6912697
Salem;VA;37.2853329;-80.0552407
Montgomery;VA;37.1755344;-80.3877913
Catron;NM;33.9016208;-108.3919284
Menominee;MI;45.5362068;-87.5018115
Steuben;IN;41.643467;-85.0024051
Columbia;GA;33.5476313;-82.2522957
Delta;TX;33.3859329;-95.6733504
Vinton;OH;39.2520418;-82.4859614
Culebra;PR;18.3265989;-65.30772
Hart;GA;34.3487328;-82.96329
Montgomery;IL;39.2280681;-89.4781407
Ontonagon;MI;47.2166022;-89.5004631
Benton;OR;44.4938816;-123.4246641
Indiana;PA;40.6514319;-79.0875451
Harrison;MO;40.34562;-93.9925818
Cabarrus;NC;35.3883455;-80.5527284
Okeechobee;FL;27.3855924;-80.8873884
Jefferson;AR;34.277239;-91.929673
Wright;MN;45.1750914;-93.9663965
Vermillion;IN;39.8540452;-87.4620713
Napa;CA;38.5070999;-122.3259045
Cass;NE;40.9098778;-96.1406086
Gogebic;MI;46.461513;-89.806863
Maricopa;AZ;33.3451756;-112.4989297
Menard;IL;40.0225693;-89.7941326
Lunenburg;VA;36.9455547;-78.2405281
Pima;AZ;32.1280427;-111.7836574
Wayne;NE;42.210746;-97.1262433
Geary;KS;39.0021387;-96.7680996
Frederick;MD;39.4702139;-77.3976277
Solano;CA;38.2672255;-121.939594
Barton;KS;38.4812394;-98.7678374
Simpson;MS;31.9025047;-89.9177086
Stone;MS;30.790184;-89.112297
Bollinger;MO;37.3184272;-90.0246452
Bleckley;GA;32.4354034;-83.3317174
Butler;KS;37.7736487;-96.8388402
Rankin;MS;32.2671233;-89.946063
Wayne;TN;35.2428473;-87.8198433
Mahaska;IA;41.3307969;-92.6363663
Henry;GA;33.4529466;-84.1540207
McMinn;TN;35.4244722;-84.6199488
Pontotoc;OK;34.7214461;-96.691971
Los Alamos;NM;35.8700469;-106.3079679
Rincón;PR;18.3405618;-67.2773016
Middlesex;MA;42.4817182;-71.3949161
Nacogdoches;TX;31.6205598;-94.6202497
Dougherty;GA;31.5325876;-84.20904
Choctaw;AL;31.9909539;-88.2488894
Ford;KS;37.6884159;-99.8847484
Holmes;MS;33.1259415;-90.0911968
Anson;NC;34.9749722;-80.1097633
Haines;AK;59.0984037;-135.5757906
St. John;VI;18.3304347;-64.735261
Winn;LA;31.9411871;-92.6412694
Blair;PA;40.4986536;-78.3095974
Cassia;ID;42.282313;-113.6263276
Lander;NV;39.9002105;-117.0472398
Montgomery;NY;42.9008912;-74.4353575
Crow Wing;MN;46.4916528;-94.0707182
Ripley;MO;36.6501703;-90.874834
Tyrrell;NC;35.8704196;-76.1653454
Brown;TX;31.7641372;-98.998456
Audubon;IA;41.679178;-94.9043119
Pittsburg;OK;34.9255401;-95.7481302
Adair;MO;40.1906655;-92.6035922
Leslie;KY;37.0878462;-83.3886172
St. Louis;MN;47.578635;-92.51457
Lorain;OH;41.4388045;-82.179722
Robertson;TN;36.5275092;-86.8693538
Macomb;MI;42.6715526;-82.9114562
Blaine;MT;48.4282823;-108.9676475
Cooper;MO;38.8453861;-92.8123231
Randolph;WV;38.7810953;-79.8677881
Murray;GA;34.7970974;-84.7379899
Calhoun;AL;33.7705162;-85.8279089
Butte;CA;39.6659588;-121.6019188
Pine;MN;46.1009402;-92.7630936
Bienville;LA;32.3409517;-93.0411511
Walker;GA;34.735802;-85.3054565
Butler;IA;42.734757;-92.780153
Callaway;MO;38.835547;-91.9234458
Taylor;FL;30.0099084;-83.6094825
Fallon;MT;46.3181841;-104.4057182
Cumberland;ME;43.8083479;-70.3303753
Clay;FL;29.9865835;-81.8650364
Allendale;SC;32.9797573;-81.3632651
Grenada;MS;33.770031;-89.8027405
Nelson;VA;37.7890795;-78.8834397
Clay;NE;40.5236693;-98.0508585
Kimble;TX;30.479472;-99.7463959
Midland;MI;43.6482031;-84.3794144
Hardin;KY;37.6958356;-85.9631827
Santa Fe;NM;35.5145305;-105.9639718
Somervell;TX;32.2180714;-97.7692171
Richardson;NE;40.1237427;-95.7186026
McNairy;TN;35.1753751;-88.5637397
Franklin;OH;39.9698749;-83.0090858
Jasper;SC;32.43059;-81.021627
Faulk;SD;45.0654764;-99.1535637
Rockingham;NC;36.3818062;-79.7827539
Jefferson;OR;44.6451505;-121.1786315
Lampasas;TX;31.1967308;-98.2408885
Saipan;MP;15.1980954;145.7771923
Frontier;NE;40.5309469;-100.4066834
Sebastian;AR;35.1969808;-94.2749889
San Patricio;TX;28.0117944;-97.5171566
St. Charles;LA;29.9057222;-90.3578553
Sierra;CA;39.5769252;-120.5219926
Hamilton;TN;35.163472;-85.2018432
Suffolk;MA;42.3385513;-71.018253
Hancock;IL;40.401318;-91.1688008
McLean;IL;40.4945594;-88.8445391
Dunn;WI;44.9477513;-91.8976451
Wayne;PA;41.6466021;-75.2924932
Chouteau;MT;47.8868343;-110.4362004
Union;NM;36.4880853;-103.4757229
Robeson;NC;34.6392096;-79.1008811
Logan;AR;35.2186538;-93.7209102
Miller;AR;33.3055054;-93.9015018
Arkansas;AR;34.2895697;-91.3765466
Randolph;NC;35.7099148;-79.8062153
Lincoln;OK;35.7031175;-96.8813917
Posey;IN;38.0276138;-87.8686526
Clarion;PA;41.1981594;-79.4203691
McCook;SD;43.6804155;-97.3580479
Moffat;CO;40.6108644;-108.2171545
Wolfe;KY;37.7438929;-83.4951095
Berkeley;SC;33.2077;-79.9536554
Monroe;OH;39.7262526;-81.0909834
Clay;MN;46.8983772;-96.4949007
DeSoto;FL;27.1905809;-81.8062531
Fremont;CO;38.4551696;-105.4249583
Goochland;VA;37.7188141;-77.9176263
Gallatin;MT;45.5180536;-111.1639214
Polk;NE;41.1879253;-97.5706627
Burlington;NJ;39.8757858;-74.6630063
Coos;NH;44.6525477;-71.2894309
Bowie;TX;33.4460648;-94.422393
Seminole;OK;35.1583657;-96.6028575
White Pine;NV;39.4182344;-114.900605
Crisp;GA;31.9151485;-83.7535309
Madison;NY;42.9100255;-75.6635749
Johnson;IN;39.496092;-86.0942641
Wayne;MO;37.1110737;-90.4539307
Lapeer;MI;43.0886327;-83.2243247
Claiborne;LA;32.8271597;-92.9897278
Carroll;TN;35.9657478;-88.4523791
Marion;GA;32.3593118;-84.5287354
Randolph;MO;39.4392486;-92.4929595
Lane;OR;43.9283286;-122.8976901
Box Butte;NE;42.2103804;-103.0817795
Graves;KY;36.7233435;-88.6498974
Socorro;NM;33.9916579;-106.9391362
Ashtabula;OH;41.9066369;-80.7455916
Jefferson;GA;33.0581756;-82.4200036
Stevens;WA;48.388727;-117.8544544
Sevier;UT;38.7468245;-111.8119299
Jones;SD;43.951991;-100.6861382
Winchester;VA;39.1738688;-78.1763562
Lawrence;MS;31.5500087;-90.1075299
Patillas;PR;18.0003111;-65.9866425
Kennebec;ME;44.4170119;-69.7657639
Mason;KY;38.5941366;-83.8281251
Donley;TX;34.9550364;-100.8158457
Dillingham;AK;59.5433255;-158.2671226
Garvin;OK;34.7093497;-97.312723
Emery;UT;39.0090246;-110.7210999
Cherokee;OK;35.9043668;-94.9967964
Marshall;IA;42.041691;-92.9814523
Dodge;WI;43.4296276;-88.7019394
Madera;CA;37.2098213;-119.7498023
Golden Valley;MT;46.3806243;-109.1745855
Somerset;MD;38.0744501;-75.8533228
Stanton;NE;41.9050454;-97.1771094
Greensville;VA;36.6803363;-77.5602774
Lewis;KY;38.5350468;-83.3701427
Kent;MD;39.2412793;-76.1259867
Luna;NM;32.1845231;-107.7471911
Brookings;SD;44.3766745;-96.7977971
McKinley;NM;35.5838784;-108.2532659
Piscataquis;ME;45.9156393;-69.1022311
Montgomery;PA;40.2099992;-75.3702011
Arenac;MI;44.0368327;-83.7406755
Grays Harbor;WA;47.1137324;-123.8267349
Haskell;KS;37.554979;-100.8799515
Upshur;WV;38.9025302;-80.2316057
Cayey;PR;18.103624;-66.1516668
Holmes;OH;40.5655971;-81.9300012
Osceola;FL;28.0590267;-81.1393116
Richland;WI;43.3761994;-90.4356927
Sheridan;WY;44.7813692;-106.8812114
Dallas;TX;32.7669866;-96.7784238
Chenango;NY;42.4780238;-75.6022407
Lycoming;PA;41.3438824;-77.0552624
Jefferson;MS;31.7336333;-91.0438779
Treasure;MT;46.2294408;-107.2857723
Meade;SD;44.6052822;-102.7141689
El Paso;CO;38.8273831;-104.5274718
Prairie;AR;34.8311162;-91.5536205
Franklin;ME;44.9767238;-70.4149354
Menifee;KY;37.9355008;-83.5893651
Charlevoix;MI;45.5131638;-85.450392
Warren;OH;39.4256516;-84.1699063
Knox;OH;40.4036198;-82.4223929
Lee;VA;36.7017206;-83.1301117
Whitley;IN;41.1364261;-85.5018918
Union;AR;33.1682186;-92.5981447
Arapahoe;CO;39.6445537;-104.3317065
Aroostook;ME;46.7091929;-68.6124095
Jefferson Davis;MS;31.5648075;-89.8270863
Fayette;TN;35.1969933;-89.4138027
Knox;NE;42.6344045;-97.8913492
Washington;OR;45.5535419;-123.0976146
Windham;VT;42.9953348;-72.721955
