,name,lat,long
3092,Murray GA,34.7970974,-84.7379899
3093,Calhoun AL,33.7705162,-85.8279089
3094,Butte CA,39.6659588,-121.6019188
3095,Pine MN,46.1009402,-92.7630936
3096,Bienville LA,32.3409517,-93.0411511
3097,Walker GA,34.735802,-85.3054565
3098,Butler IA,42.734757,-92.780153
3099,Callaway MO,38.835547,-91.9234458
3100,Taylor FL,30.0099084,-83.6094825
3101,Fallon MT,46.3181841,-104.4057182
3102,Cumberland ME,43.8083479,-70.3303753
3103,Clay FL,29.9865835,-81.8650364
3104,Allendale SC,32.9797573,-81.3632651
3105,Grenada MS,33.770031,-89.8027405
3106,Nelson VA,37.7890795,-78.8834397
3107,Clay NE,40.5236693,-98.0508585
3108,Kimble TX,30.479472,-99.7463959
3109,Midland MI,43.6482031,-84.3794144
3110,Hardin KY,37.6958356,-85.9631827
3111,Santa Fe NM,35.5145305,-105.9639718
3112,Somervell TX,32.2180714,-97.7692171
3113,Richardson NE,40.1237427,-95.7186026
3114,McNairy TN,35.1753751,-88.5637397
3115,Franklin OH,39.9698749,-83.0090858
3116,Jasper SC,32.43059,-81.021627
3117,Faulk SD,45.0654764,-99.1535637
3118,Rockingham NC,36.3818062,-79.7827539
3119,Jefferson OR,44.6451505,-121.1786315
3120,Lampasas TX,31.1967308,-98.2408885
3121,Saipan MP,15.1980954,145.7771923
3122,Frontier NE,40.5309469,-100.4066834
3123,Sebastian AR,35.1969808,-94.2749889
3124,San Patricio TX,28.0117944,-97.5171566
3125,St. Charles LA,29.9057222,-90.3578553
3126,Sierra CA,39.5769252,-120.5219926
3127,Hamilton TN,35.163472,-85.2018432
3128,Suffolk MA,42.3385513,-71.018253
3129,Hancock IL,40.401318,-91.1688008
3130,McLean IL,40.4945594,-88.8445391
3131,Dunn WI,44.9477513,-91.8976451
3132,Wayne PA,41.6466021,-75.2924932
3133,Chouteau MT,47.8868343,-110.4362004
3134,Union NM,36.4880853,-103.4757229
3135,Robeson NC,34.6392096,-79.1008811
3136,Logan AR,35.2186538,-93.7209102
3137,Miller AR,33.3055054,-93.9015018
3138,Arkansas AR,34.2895697,-91.3765466
3139,Randolph NC,35.7099148,-79.8062153
3140,Lincoln OK,35.7031175,-96.8813917
3141,Posey IN,38.0276138,-87.8686526
3142,Clarion PA,41.1981594,-79.4203691
3143,McCook SD,43.6804155,-97.3580479
3144,Moffat CO,40.6108644,-108.2171545
3145,Wolfe KY,37.7438929,-83.4951095
3146,Berkeley SC,33.2077,-79.9536554
3147,Monroe OH,39.7262526,-81.0909834
3148,Clay MN,46.8983772,-96.4949007
3149,DeSoto FL,27.1905809,-81.8062531
3150,Fremont CO,38.4551696,-105.4249583
3151,Goochland VA,37.7188141,-77.9176263
3152,Gallatin MT,45.5180536,-111.1639214
3153,Polk NE,41.1879253,-97.5706627
3154,Burlington NJ,39.8757858,-74.6630063
3155,Coos NH,44.6525477,-71.2894309
3156,Bowie TX,33.4460648,-94.422393
3157,Seminole OK,35.1583657,-96.6028575
3158,White Pine NV,39.4182344,-114.900605
3159,Crisp GA,31.9151485,-83.7535309
3160,Madison NY,42.9100255,-75.6635749
3161,Johnson IN,39.496092,-86.0942641
3162,Wayne MO,37.1110737,-90.4539307
3163,Lapeer MI,43.0886327,-83.2243247
3164,Claiborne LA,32.8271597,-92.9897278
3165,Carroll TN,35.9657478,-88.4523791
3166,Marion GA,32.3593118,-84.5287354
3167,Randolph MO,39.4392486,-92.4929595
3168,Lane OR,43.9283286,-122.8976901
3169,Box Butte NE,42.2103804,-103.0817795
3170,Graves KY,36.7233435,-88.6498974
3171,Socorro NM,33.9916579,-106.9391362
3172,Ashtabula OH,41.9066369,-80.7455916
3173,Jefferson GA,33.0581756,-82.4200036
3174,Stevens WA,48.388727,-117.8544544
3175,Sevier UT,38.7468245,-111.8119299
3176,Jones SD,43.951991,-100.6861382
3177,Winchester VA,39.1738688,-78.1763562
3178,Lawrence MS,31.5500087,-90.1075299
3179,Patillas PR,18.0003111,-65.9866425
3180,Kennebec ME,44.4170119,-69.7657639
3181,Mason KY,38.5941366,-83.8281251
3182,Donley TX,34.9550364,-100.8158457
3183,Dillingham AK,59.5433255,-158.2671226
3184,Garvin OK,34.7093497,-97.312723
3185,Emery UT,39.0090246,-110.7210999
3186,Cherokee OK,35.9043668,-94.9967964
3187,Marshall IA,42.041691,-92.9814523
3188,Dodge WI,43.4296276,-88.7019394
3189,Madera CA,37.2098213,-119.7498023
3190,Golden Valley MT,46.3806243,-109.1745855
3191,Somerset MD,38.0744501,-75.8533228
3192,Stanton NE,41.9050454,-97.1771094
3193,Greensville VA,36.6803363,-77.5602774
3194,Lewis KY,38.5350468,-83.3701427
3195,Kent MD,39.2412793,-76.1259867
3196,Luna NM,32.1845231,-107.7471911
3197,Brookings SD,44.3766745,-96.7977971
3198,McKinley NM,35.5838784,-108.2532659
3199,Piscataquis ME,45.9156393,-69.1022311
3200,Montgomery PA,40.2099992,-75.3702011
3201,Arenac MI,44.0368327,-83.7406755
3202,Grays Harbor WA,47.1137324,-123.8267349
3203,Haskell KS,37.554979,-100.8799515
3204,Upshur WV,38.9025302,-80.2316057
3205,Cayey PR,18.103624,-66.1516668
3206,Holmes OH,40.5655971,-81.9300012
3207,Osceola FL,28.0590267,-81.1393116
3208,Richland WI,43.3761994,-90.4356927
3209,Sheridan WY,44.7813692,-106.8812114
3210,Dallas TX,32.7669866,-96.7784238
3211,Chenango NY,42.4780238,-75.6022407
3212,Lycoming PA,41.3438824,-77.0552624
3213,Jefferson MS,31.7336333,-91.0438779
3214,Treasure MT,46.2294408,-107.2857723
3215,Meade SD,44.6052822,-102.7141689
3216,El Paso CO,38.8273831,-104.5274718
3217,Prairie AR,34.8311162,-91.5536205
3218,Franklin ME,44.9767238,-70.4149354
3219,Menifee KY,37.9355008,-83.5893651
3220,Charlevoix MI,45.5131638,-85.450392
3221,Warren OH,39.4256516,-84.1699063
3222,Knox OH,40.4036198,-82.4223929
3223,Lee VA,36.7017206,-83.1301117
3224,Whitley IN,41.1364261,-85.5018918
3225,Union AR,33.1682186,-92.5981447
3226,Arapahoe CO,39.6445537,-104.3317065
3227,Aroostook ME,46.7091929,-68.6124095
3228,Jefferson Davis MS,31.5648075,-89.8270863
3229,Fayette TN,35.1969933,-89.4138027
3230,Knox NE,42.6344045,-97.8913492
3231,Washington OR,45.5535419,-123.0976146
3232,Windham VT,42.9953348,-72.721955
