,county,lat,long,percent
911,Carroll KY,38.6683939,-85.1240238,0.44266304347826085
912,Carter KY,38.3095486,-83.0487958,0.3797709923664122
913,Casey KY,37.3219623,-84.9282195,0.1782958463306518
914,Christian KY,36.8920592,-87.4929864,0.3758597130494193
915,Clark KY,37.9703141,-84.1451152,0.3391281785158277
916,Clay KY,37.1642731,-83.7154733,0.15048083434918055
917,Clinton KY,36.7272577,-85.1360977,0.17118142499430913
918,Crittenden KY,37.3581494,-88.1050103,0.24909185262065386
919,Cumberland KY,36.7823717,-85.3884841,0.20988086895585142
920,Daviess KY,37.731671,-87.087139,0.38510704017867753
921,Edmonson KY,37.2275136,-86.2180153,0.2943444730077121
922,Elliott KY,38.1168826,-83.096116,0.4943726552730304
923,Estill KY,37.6924493,-83.9639825,0.26157407407407407
924,Fayette KY,38.0406751,-84.4582743,0.493222951392751
925,Fleming KY,38.3678475,-83.6992045,0.3305084745762712
926,Floyd KY,37.552456,-82.7397239,0.3178643384822028
927,Franklin KY,38.234919,-84.8687863,0.49427947036894204
928,Fulton KY,36.5525115,-89.1876586,0.41193067311567916
929,Gallatin KY,38.7601027,-84.8621525,0.40444299248611565
930,Garrard KY,37.6301619,-84.5458557,0.23470397060901513
931,Grant KY,38.649167,-84.6259245,0.32644052044609667
932,Graves KY,36.7233435,-88.6498974,0.29329807134103075
933,Grayson KY,37.4585771,-86.3440113,0.29597670154244415
934,Green KY,37.2753816,-85.5784829,0.23990939044481055
935,Greenup KY,38.5635616,-82.9338199,0.3973496835443038
936,Hancock KY,37.8433252,-86.7927612,0.44339622641509435
937,Hardin KY,37.6958356,-85.9631827,0.3879341118873986
938,Harlan KY,36.8592233,-83.2214968,0.1717181195458384
939,Harrison KY,38.4445776,-84.3341313,0.3449671925171018
940,Hart KY,37.3090972,-85.8821233,0.3447598912715192
941,Henderson KY,37.7925421,-87.5725767,0.4344860917194716
942,Henry KY,38.4513829,-85.1196472,0.38391502276176026
943,Hickman KY,36.675896,-88.9720844,0.32071061243571763
944,Hopkins KY,37.3110702,-87.5421956,0.2928618404411393
945,Jackson KY,37.4034585,-84.0205757,0.12092471843509188
946,Jefferson KY,38.1895321,-85.6576243,0.5482700638143112
947,Jessamine KY,37.8732908,-84.5839603,0.290844763243348
948,Johnson KY,37.8477561,-82.8301215,0.1907028223574986
949,Kenton KY,38.9305031,-84.5334381,0.3680727874276261
950,Knott KY,37.3543684,-82.9525461,0.24942912348498156
951,Knox KY,36.8885003,-83.8555508,0.22378378378378377
952,Larue KY,37.5444624,-85.6968413,0.3006592643997224
953,Laurel KY,37.1132678,-84.119395,0.17426811852909674
954,Lawrence KY,38.0744531,-82.7382903,0.2718168812589413
955,Lee KY,37.608116,-83.7192475,0.22683949675943577
956,Leslie KY,37.0878462,-83.3886172,0.08747474747474747
957,Letcher KY,37.1185357,-82.8612507,0.1943366065311715
958,Lewis KY,38.5350468,-83.3701427,0.2814007129377228
959,Lincoln KY,37.4571737,-84.6583354,0.2821241258741259
960,Livingston KY,37.2095174,-88.3634261,0.298381733540235
961,Logan KY,36.859607,-86.8812881,0.3300666032350143
962,Lyon KY,37.0239759,-88.0833909,0.35764522010940347
963,Madison KY,37.7255107,-84.2783618,0.3454774623371946
964,Magoffin KY,37.698983,-83.069721,0.2920913167549939
965,Marion KY,37.552604,-85.2689592,0.4670675047827275
966,Marshall KY,36.882017,-88.3327524,0.3194859723901011
967,Martin KY,37.796774,-82.5066231,0.15010460251046026
968,Mason KY,38.5941366,-83.8281251,0.37668943467519256
969,Meade KY,37.9674757,-86.2008628,0.3776108464639062
970,Menifee KY,37.9355008,-83.5893651,0.403387220939184
971,Mercer KY,37.8120852,-84.8796946,0.29842036422175267
972,Metcalfe KY,36.9924298,-85.6334564,0.3405831739961759
973,Monroe KY,36.714077,-85.713508,0.1972187104930468
974,Montgomery KY,38.0381086,-83.9124157,0.36114363778298203
975,Morgan KY,37.9229402,-83.2589444,0.30612701252236135
976,Muhlenberg KY,37.2138159,-87.1340919,0.37451919302928016
977,Nelson KY,37.8031198,-85.4659312,0.41067285382830626
978,Nicholas KY,38.338031,-84.0262231,0.3672994963192561
979,Ohio KY,37.4778588,-86.844871,0.30966203607713044
980,Oldham KY,38.4001274,-85.4561516,0.3091955561504484
981,Owen KY,38.4993945,-84.8415902,0.3293833662497257
982,Owsley KY,37.4236223,-83.691637,0.17911392405063292
983,Pendleton KY,38.6962842,-84.3519435,0.3359233827249729
984,Perry KY,37.2412822,-83.2177723,0.19988282394297432
985,Pike KY,37.4860314,-82.410912,0.23887290573701134
986,Powell KY,37.8099073,-83.8313543,0.3615264449899576
987,Pulaski KY,37.1073741,-84.5769534,0.19136253509210477
988,Robertson KY,38.5134727,-84.06423,0.36363636363636365
989,Rockcastle KY,37.3610502,-84.3143684,0.17648005148005147
990,Rowan KY,38.2042659,-83.4280787,0.44853228962818004
991,Russell KY,36.9905867,-85.0549503,0.1827032494626375
992,Scott KY,38.2857099,-84.5783405,0.3661109220823409
993,Shelby KY,38.2390111,-85.2282471,0.355462680169319
994,Simpson KY,36.7409366,-86.5817934,0.37360778232059777
995,Spencer KY,38.0254107,-85.3171741,0.30233661487368046
996,Taylor KY,37.3662101,-85.3280585,0.3
997,Todd KY,36.8403384,-87.1836416,0.2973717676981772
998,Trigg KY,36.8076808,-87.8586515,0.31370513200830613
999,Trimble KY,38.6200401,-85.3512075,0.38244425627998874
1000,Union KY,37.6580293,-87.9516496,0.32480347884261584
1001,Warren KY,36.995634,-86.4235786,0.3827756645331754
1002,Washington KY,37.7542085,-85.1754162,0.3197930638053267
1003,Wayne KY,36.8007715,-84.8265896,0.25728155339805825
1004,Webster KY,37.5194599,-87.6847902,0.3226691042047532
1005,Whitley KY,36.7580237,-84.1446485,0.20524785801713585
1006,Wolfe KY,37.7438929,-83.4951095,0.38139898397811645
1007,Woodford KY,38.0431027,-84.7488546,0.39596172559195586
1008,Acadia LA,30.291497,-92.4110366,0.24445686603316563
1009,Allen LA,30.6527435,-92.8196052,0.2811862039325239
1010,Ascension LA,30.2064437,-90.9125023,0.3201104301685822
1011,Assumption LA,29.8988529,-91.0524649,0.43249636098981076
1012,Avoyelles LA,31.088503,-91.9832748,0.35679896665100985
1013,Beauregard LA,30.6450184,-93.3402526,0.19880492091388402
1014,Bienville LA,32.3409517,-93.0411511,0.484520338747744
1015,Bossier LA,32.6984813,-93.6265609,0.2667929656933405
1016,Caddo LA,32.5771951,-93.8824228,0.519321791258444
1017,Calcasieu LA,30.2295588,-93.3580154,0.3470009544086337
1018,Caldwell LA,32.1012195,-92.1142311,0.2154368108566582
1019,Cameron LA,29.871812,-93.1649478,0.10897435897435898
1020,Catahoula LA,31.666517,-91.846703,0.33579775816837587
1021,Claiborne LA,32.8271597,-92.9897278,0.4477124183006536
1022,Concordia LA,31.4698053,-91.626315,0.40863539445629
1023,Evangeline LA,30.7206932,-92.4040858,0.3379835129993659
1024,Franklin LA,32.1390764,-91.6723711,0.31287489288774634
1025,Grant LA,31.5977873,-92.5617156,0.1640706126687435
1026,Iberia LA,30.0071265,-91.9767838,0.3632661616312842
1027,Iberville LA,30.2706285,-91.3658481,0.561184906547549
1028,Jackson LA,32.3042901,-92.5616997,0.306149555053792
1029,Jefferson LA,29.522281,-90.081001,0.3991312385521399
1030,Lafayette LA,30.2065065,-92.06417,0.3220534863445591
1031,Lafourche LA,29.4919925,-90.394849,0.24626999360204735
1032,Lincoln LA,32.6018231,-92.6623026,0.4188911704312115
1033,Livingston LA,30.4404194,-90.7274738,0.1378232399837224
1034,Madison LA,32.3468782,-91.2319321,0.608058608058608
1035,Morehouse LA,32.8200082,-91.8003988,0.4667829395909307
1036,Natchitoches LA,31.7325509,-93.0826114,0.4601923745509329
1037,Orleans LA,30.0534195,-89.9345018,0.8029883469676136
1038,Ouachita LA,32.480932,-92.1515814,0.38912579957356075
1039,Plaquemines LA,29.282447,-89.5760676,0.35149916984080476
1040,Rapides LA,31.1932037,-92.5359531,0.34549027042865266
1041,Richland LA,32.413158,-91.7483534,0.36306142137420944
1042,Sabine LA,31.5604024,-93.5595793,0.21824331045459067
1043,Tangipahoa LA,30.6215313,-90.4066303,0.3537395956007106
1044,Tensas LA,32.0014894,-91.342576,0.5561877667140825
1045,Terrebonne LA,29.3341299,-90.8436739,0.2851609551026192
1046,Union LA,32.8293486,-92.3756501,0.28562140070592607
1047,Vermilion LA,29.7897222,-92.2915678,0.22891903789970786
1048,Vernon LA,31.1105625,-93.1815202,0.20326713645099295
1049,Washington LA,30.8521435,-90.0462534,0.3479898821376675
1050,Webster LA,32.7321522,-93.3398245,0.3693527367506516
1051,Winn LA,31.9411871,-92.6412694,0.29369452096724824
1052,Androscoggin ME,44.1676811,-70.2074347,0.5483901479323522
1053,Aroostook ME,46.7091929,-68.6124095,0.5250147666863556
1054,Cumberland ME,43.8083479,-70.3303753,0.6224585739928932
1055,Franklin ME,44.9767238,-70.4149354,0.5752978749539369
1056,Hancock ME,44.5649063,-68.3707034,0.5704405987207377
1057,Kennebec ME,44.4170119,-69.7657639,0.5522780603808054
1058,Knox ME,44.0420446,-69.0385145,0.5992205555807314
1059,Lincoln ME,43.9947814,-69.5136244,0.5451173098231922
1060,Oxford ME,44.4944998,-70.7344211,0.5550645819170632
1061,Penobscot ME,45.4092843,-68.666616,0.5020438258349934
1062,Piscataquis ME,45.9156393,-69.1022311,0.46331658291457284
1063,Sagadahoc ME,43.9168446,-69.844227,0.5684812926805809
1064,Somerset ME,45.5036458,-69.9561096,0.4928389881792875
1065,Waldo ME,44.5058342,-69.1389521,0.5363468021461469
1066,Washington ME,44.9670088,-67.6093542,0.4927380651679717
1067,York ME,43.4260188,-70.6684248,0.5696160359810101
1068,Allegany MD,39.6123134,-78.7031037,0.32847571189279734
1069,Baltimore MD,39.3000324,-76.6104761,0.5725891543783234
1070,Baltimore MD,39.4431666,-76.6165693,0.5725891543783234
1071,Calvert MD,38.5227191,-76.5297621,0.451008392284371
1072,Caroline MD,38.8715306,-75.831662,0.37208954106461034
1073,Carroll MD,39.5633308,-77.0153276,0.31917154085176386
1074,Cecil MD,39.5623537,-75.9415852,0.38975988700564973
1075,Charles MD,38.4728532,-77.0154272,0.6484007338278696
1076,Dorchester MD,38.4291957,-76.0474333,0.4698912198912199
1077,Frederick MD,39.4702139,-77.3976277,0.4708705118900226
1078,Garrett MD,39.5472985,-79.2746192,0.23744014592992324
1079,Harford MD,39.5374292,-76.2997894,0.3948187433507471
1080,Howard MD,39.2522639,-76.9244057,0.5969185150351386
1081,Kent MD,39.2412793,-76.1259867,0.4888933764135703
1082,Montgomery MD,39.1373815,-77.2030633,0.7092229688240145
1083,Somerset MD,38.0744501,-75.8533228,0.5038946052505049
1084,Talbot MD,38.7483486,-76.1784757,0.4305195757368395
1085,Washington MD,39.6036207,-77.8146709,0.3990439008843917
1086,Wicomico MD,38.3673699,-75.6320828,0.46463475236044394
1087,Worcester MD,38.2221332,-75.3099315,0.40167760758570387
1088,Barnstable MA,41.7990145,-70.2118803,0.5320362092927168
1089,Berkshire MA,42.371493,-73.2179276,0.7574202152405173
1090,Bristol MA,41.748588,-71.088894,0.5919530949157175
1091,Dukes MA,41.3809696,-70.7014995,0.7273887673231219
1092,Essex MA,42.6427082,-70.8649085,0.5740357083391336
1093,Franklin MA,42.5845038,-72.5917921,0.7169871285555379
1094,Hampden MA,42.1361975,-72.6356476,0.616864355610557
1095,Hampshire MA,42.3394593,-72.6636936,0.7027480672866052
1096,Middlesex MA,42.4817182,-71.3949161,0.6255936990333745
1097,Nantucket MA,41.3058778,-70.1419099,0.6258169934640523
1098,Norfolk MA,42.1717393,-71.1811115,0.5685860379274268
1099,Plymouth MA,41.9871959,-70.7419417,0.5139534793065945
1100,Suffolk MA,42.3385513,-71.018253,0.7744640225805782
1101,Worcester MA,42.3116934,-71.940282,0.5370835952231301
1102,Alcona MI,44.6825347,-82.8340784,0.40498034076015726
1103,Alger MI,47.0800765,-86.5641076,0.47899523603291466
1104,Allegan MI,42.5957875,-86.6347446,0.39540850263212907
1105,Alpena MI,44.894954,-83.4265739,0.46731839588982443
1106,Antrim MI,45.0054553,-85.175639,0.3870405456612353
1107,Arenac MI,44.0368327,-83.7406755,0.46792500956510646
1108,Baraga MI,46.6958592,-88.3618101,0.4510028653295129
1109,Barry MI,42.5828109,-85.3145503,0.4030232884399551
1110,Bay MI,43.6997112,-83.9787007,0.5222270096101609
1111,Benzie MI,44.6486211,-86.4943263,0.4731845268154732
1112,Berrien MI,41.7913818,-86.7425435,0.46160530780584025
1113,Branch MI,41.9184551,-85.0668852,0.4031609027818277
1114,Calhoun MI,42.2429896,-85.0123853,0.5017744783719376
1115,Cass MI,41.9172431,-86.000142,0.4264562027567808
1116,Charlevoix MI,45.5131638,-85.450392,0.42150461320085164
1117,Cheboygan MI,45.4760217,-84.4954307,0.438058748403576
1118,Chippewa MI,46.3218192,-84.5206297,0.45618093035209456
1119,Clare MI,43.9911368,-84.8383253,0.4693424170616114
1120,Clinton MI,42.950455,-84.5916949,0.46364215623805277
1121,Crawford MI,44.6801748,-84.6113432,0.4393894922218961
1122,Delta MI,45.8052288,-86.9019375,0.4614958448753463
1123,Dickinson MI,46.0128246,-87.8661227,0.3865729898516784
1124,Eaton MI,42.5895301,-84.8464499,0.5094728772723954
1125,Emmet MI,45.5900944,-84.9868217,0.4079846405782371
1126,Genesee MI,43.0210768,-83.7063718,0.6355693751139538
1127,Gladwin MI,43.9897504,-84.3898162,0.4577604704760391
1128,Gogebic MI,46.461513,-89.806863,0.5356388595564942
1129,Gratiot MI,43.2923259,-84.60469,0.47458684128468975
1130,Hillsdale MI,41.9274606,-84.6374794,0.37204188481675393
1131,Houghton MI,46.998427,-88.6519034,0.44503337259521003
1132,Huron MI,43.907616,-82.8570449,0.4209506587445105
1133,Ingham MI,42.6035338,-84.3738107,0.6320616058165898
1134,Ionia MI,42.9446503,-85.073766,0.4277007880128877
1135,Iosco MI,44.3294821,-82.8494444,0.4677757793764988
1136,Iron MI,46.1702542,-88.5405261,0.4487307949231797
1137,Isabella MI,43.6452331,-84.8394245,0.5405696753596749
1138,Jackson MI,42.2484738,-84.4208679,0.4651239812228206
1139,Kalamazoo MI,42.2462657,-85.5328544,0.5605789994966633
1140,Kalkaska MI,44.6788808,-85.0889915,0.3942643692011086
1141,Kent MI,43.0324971,-85.547446,0.4553407171015581
1142,Keweenaw MI,47.6819737,-88.1487965,0.41810344827586204
1143,Lake MI,43.9951867,-85.8113997,0.5205220351806318
1144,Lapeer MI,43.0886327,-83.2243247,0.435950365302099
1145,Leelanau MI,45.1461816,-86.051574,0.463882618510158
1146,Lenawee MI,41.8960225,-84.0743563,0.486897415258027
1147,Livingston MI,42.6025316,-83.9117183,0.37845368477785574
1148,Luce MI,46.9406018,-85.5823683,0.3817411402157165
1149,Mackinac MI,46.1678678,-85.3037625,0.43482538121003445
1150,Macomb MI,42.6715526,-82.9114562,0.5147815069069456
1151,Manistee MI,44.3503855,-86.6029668,0.5219319464602483
1152,Marquette MI,46.6565964,-87.5840278,0.5626824874200161
1153,Mason MI,43.9966363,-86.7508138,0.46946042180224595
1154,Mecosta MI,43.6352949,-85.3327509,0.4443327617808786
1155,Menominee MI,45.5362068,-87.5018115,0.47990478806188774
1156,Midland MI,43.6482031,-84.3794144,0.4179240312305408
1157,Missaukee MI,44.325424,-85.0854708,0.32360893695744986
1158,Monroe MI,41.916097,-83.4871059,0.49840088946234196
1159,Montcalm MI,43.3127822,-85.1494679,0.4494514568833314
1160,Montmorency MI,45.0241337,-84.1301067,0.4056622450999802
1161,Muskegon MI,43.2892579,-86.751892,0.5834329004897391
1162,Newaygo MI,43.5627117,-85.7913723,0.40636930812924854
1163,Oakland MI,42.6604518,-83.3842103,0.5356019809486393
1164,Oceana MI,43.6472546,-86.8075751,0.4421834061135371
1165,Ogemaw MI,44.3332801,-84.1280728,0.4624071035614323
1166,Ontonagon MI,47.2166022,-89.5004631,0.44814919468776493
1167,Osceola MI,43.9975523,-85.3222825,0.38733216579100993
1168,Oscoda MI,44.6872574,-84.1269054,0.4099455714992578
1169,Otsego MI,45.0217871,-84.5766031,0.3956220419202164
1170,Ottawa MI,42.9424607,-86.6549462,0.3230016929681359
1171,Roscommon MI,44.3395168,-84.6112715,0.47559852670349906
1172,Saginaw MI,43.3282667,-84.05541,0.5545573208786279
1173,Sanilac MI,43.4491547,-82.6428148,0.3926179977135391
1174,Schoolcraft MI,46.0211217,-86.197029,0.46072134387351776
1175,Shiawassee MI,42.9515446,-84.1463518,0.5106149232459396
1176,Tuscola MI,43.4879024,-83.436618,0.4393723801099873
1177,Washtenaw MI,42.2522168,-83.8434233,0.6731368880573745
1178,Wayne MI,42.2846636,-83.2619533,0.7303600649649128
1179,Wexford MI,44.3313751,-85.5700462,0.41634686595300613
1180,Aitkin MN,46.6024464,-93.41976,0.48260774447604465
1181,Anoka MN,45.2741098,-93.2427232,0.47523127664709197
1182,Becker MN,46.9376289,-95.7417568,0.416859968257844
1183,Beltrami MN,47.8795077,-95.00505,0.5359394131785407
1184,Benton MN,45.7012249,-94.0014397,0.4165859625872878
1185,Brown MN,44.2465415,-94.7336472,0.404192691506928
1186,Carlton MN,46.6038184,-92.6710435,0.6177587329138642
1187,Carver MN,44.8213196,-93.8000913,0.3921624227301083
1188,Cass MN,46.9517447,-94.3337048,0.4248807384920389
1189,Chippewa MN,45.0286254,-95.5641082,0.4971778745363651
1190,Chisago MN,45.5054439,-92.9038486,0.42539315919975546
1191,Clay MN,46.8983772,-96.4949007,0.5264834175725265
1192,Clearwater MN,47.5758729,-95.371117,0.4176792947343341
1193,Cook MN,47.538569,-90.2901889,0.5999397953040337
1194,Cottonwood MN,44.0106386,-95.1831523,0.4150460593654043
1195,Dakota MN,44.670893,-93.0624813,0.5036586792362914
1196,Dodge MN,44.0207056,-92.8693529,0.4344921080662341
1197,Douglas MN,45.9368293,-95.462156,0.4129718894669021
1198,Faribault MN,43.6765219,-93.9472338,0.44172176844288863
1199,Fillmore MN,43.6791869,-92.0939369,0.5245134043334557
1200,Freeborn MN,43.6742019,-93.3502887,0.5582425475876931
1201,Goodhue MN,44.4061779,-92.7160003,0.47331498779117087
1202,Grant MN,45.9307426,-96.0106987,0.47232578147404647
1203,Hennepin MN,45.0061209,-93.4752279,0.6234433473270937
1204,Houston MN,43.6669899,-91.5015556,0.5055523645414512
1205,Hubbard MN,47.0955506,-94.9132898,0.4059027777777778
1206,Isanti MN,45.5624313,-93.2963388,0.396893703318989
1207,Itasca MN,47.4908166,-93.6111022,0.5373134328358209
1208,Jackson MN,43.671111,-95.1497314,0.4176795580110497
1209,Kanabec MN,45.9477598,-93.2977883,0.44085889570552145
1210,Kandiyohi MN,45.1527137,-95.0049812,0.4567901234567901
1211,Kittson MN,48.7760403,-96.7803493,0.5128099173553718
1212,Koochiching MN,48.2453743,-93.7828956,0.534375967791886
1213,Lake MN,47.5171114,-91.4117038,0.5928152492668621
1214,Lincoln MN,44.4082382,-96.2720323,0.4580128205128205
1215,Lyon MN,44.4091953,-95.8472678,0.4411527284468841
1216,Mahnomen MN,47.3283866,-95.8110885,0.5847846012832264
1217,Marshall MN,48.3627284,-96.357761,0.42528735632183906
1218,Martin MN,43.6771181,-94.5372525,0.36962071480671044
1219,Meeker MN,45.1231555,-94.527346,0.40682822990011464
1220,Morrison MN,46.0204839,-94.2666194,0.36813449802560727
1221,Mower MN,43.6662486,-92.7595136,0.6003020659150979
1222,Murray MN,44.0155943,-95.7615809,0.45311516677155445
1223,Nicollet MN,44.3588204,-94.2456844,0.5257939750503895
1224,Nobles MN,43.6776863,-95.7631323,0.44518779342723
1225,Norman MN,47.3294529,-96.4637757,0.5394449641409417
1226,Olmsted MN,43.9994987,-92.4100985,0.5022983809183309
1227,Pennington MN,48.069247,-96.0377254,0.4640171858216971
1228,Pine MN,46.1009402,-92.7630936,0.4833512352309345
1229,Pipestone MN,44.0153614,-96.2570147,0.3712871287128713
1230,Polk MN,47.7742536,-96.4000265,0.4609678077996325
1231,Pope MN,45.5896228,-95.4467052,0.4772654498879283
1232,Ramsey MN,45.0152037,-93.0999648,0.6632833850987369
1233,Redwood MN,44.4035357,-95.2542415,0.38613607188703464
1234,Renville MN,44.7236969,-94.9556169,0.44020752269779506
1235,Rice MN,44.3507339,-93.2985052,0.528527597855394
1236,Rock MN,43.6695866,-96.2632376,0.40156830375567476
1237,Roseau MN,48.7610683,-95.8215042,0.37704026115342765
1238,Scott MN,44.651805,-93.5337311,0.4146998478652281
1239,Sherburne MN,45.4531762,-93.76913,0.37835687716355976
1240,Sibley MN,44.5757343,-94.2301232,0.3731285988483685
1241,Stearns MN,45.5552345,-94.6104822,0.42752653643742755
1242,Steele MN,44.0152607,-93.2204527,0.45523948964651745
1243,Stevens MN,45.5934609,-95.9923146,0.4851380042462845
1244,Swift MN,45.2758101,-95.6901243,0.5374096503223286
1245,Todd MN,46.0665694,-94.9005758,0.40828602897568417
1246,Traverse MN,45.7699352,-96.4748315,0.5105576610720086
1247,Wabasha MN,44.289693,-92.2333405,0.4603417495536853
1248,Wadena MN,46.5869861,-94.9886078,0.36695626564570755
1249,Waseca MN,44.0184598,-93.5898443,0.44834307992202727
1250,Washington MN,45.037929,-92.890117,0.49392470432622965
1251,Watonwan MN,43.9781089,-94.613798,0.4848367029548989
1252,Wilkin MN,46.3623354,-96.476657,0.3904407200496586
1253,Winona MN,43.9822682,-91.7767076,0.5500881316098707
1254,Wright MN,45.1750914,-93.9663965,0.37957119263890526
1255,Adams MS,31.4862243,-91.3517966,0.5865863921797113
1256,Alcorn MS,34.8865689,-88.5811091,0.23674983142279163
1257,Amite MS,31.2039333,-90.7955421,0.4207111341811575
1258,Attala MS,33.0904678,-89.5886219,0.43191816981962167
1259,Benton MS,34.8105184,-89.2002848,0.49829931972789115
1260,Bolivar MS,33.7991391,-90.8841199,0.6858957739175525
1261,Calhoun MS,33.9366339,-89.3371142,0.36587436332767403
1262,Carroll MS,33.4407948,-89.918887,0.33494659546061417
1263,Chickasaw MS,33.9332767,-88.9475579,0.5148771021992238
1264,Choctaw MS,33.3459638,-89.2513319,0.3341914345892815
1265,Claiborne MS,31.9728096,-90.9154239,0.8822027716994895
1266,Clarke MS,32.0453738,-88.6879756,0.3769538349691021
1267,Clay MS,33.65967,-88.782468,0.6062138728323699
1268,Coahoma MS,34.2286699,-90.603165,0.7386482131007679
1269,Copiah MS,31.8669151,-90.4487578,0.548679459038448
1270,Covington MS,31.633331,-89.5488968,0.41484809584937954
1271,Forrest MS,31.1885802,-89.2594467,0.4389469506548485
1272,Franklin MS,31.4777726,-90.8954573,0.3841531270865791
1273,George MS,30.8554305,-88.6422679,0.13788555194805194
1274,Greene MS,31.2128455,-88.6348108,0.223741979061128
1275,Grenada MS,33.770031,-89.8027405,0.46651962946625497
1276,Hancock MS,30.3916415,-89.4827905,0.22817032678977106
1277,Harrison MS,30.4165357,-89.0833762,0.3650675846387064
1278,Hinds MS,32.2677879,-90.4660171,0.7147270661370444
1279,Holmes MS,33.1259415,-90.0911968,0.8410852713178295
1280,Humphreys MS,33.1309962,-90.5234209,0.748848810437452
1281,Issaquena MS,32.7555393,-91.0035351,0.6086404066073697
1282,Itawamba MS,34.2810747,-88.3631269,0.18308649924876583
1283,Jackson MS,30.4560045,-88.6251005,0.3224117044077905
1284,Jasper MS,32.0169894,-89.1194302,0.5457173447537473
1285,Jefferson MS,31.7336333,-91.0438779,0.8912700203022784
1286,Jones MS,31.6166011,-89.1685317,0.30541463576378525
1287,Kemper MS,32.7501361,-88.6256306,0.6411322248614411
1288,Lafayette MS,34.353078,-89.4853847,0.4148167136631633
1289,Lamar MS,31.1975865,-89.5063691,0.220740085981759
1290,Lauderdale MS,32.4039981,-88.6604487,0.4214540684016231
1291,Lawrence MS,31.5500087,-90.1075299,0.3684681994625261
1292,Leake MS,32.7606302,-89.5222495,0.4540799287543137
1293,Lee MS,34.2923703,-88.6824388,0.3558318699371212
1294,Leflore MS,33.5497896,-90.2949343,0.7139278164879042
1295,Lincoln MS,31.5352155,-90.4535663,0.33331302546606556
1296,Lowndes MS,33.4714237,-88.4397227,0.49296708152293983
1297,Madison MS,32.6343703,-90.0341603,0.4180266688184624
1298,Marion MS,31.2301672,-89.821712,0.3451174483462959
1299,Marshall MS,34.7661897,-89.504231,0.5942118226600985
1300,Monroe MS,33.8900295,-88.4850379,0.41707057571817
1301,Montgomery MS,33.5007144,-89.6396251,0.4738706820194863
1302,Neshoba MS,32.752518,-89.1192743,0.2804357694053563
1303,Newton MS,32.4019702,-89.1184115,0.33947018512836247
1304,Noxubee MS,33.1065082,-88.5660044,0.7854406130268199
1305,Oktibbeha MS,33.4223134,-88.8761514,0.5020146823425512
1306,Panola MS,34.3652052,-89.9630654,0.5395815999049091
1307,Perry MS,31.1693073,-88.9887554,0.2668647326109752
1308,Pike MS,31.1775159,-90.3977254,0.5368866139979971
1309,Pontotoc MS,34.2270808,-89.0372387,0.22592861171541376
1310,Prentiss MS,34.6205664,-88.5221836,0.2807734476228446
1311,Quitman MS,34.2528327,-90.2901707,0.7129932143754713
1312,Rankin MS,32.2671233,-89.946063,0.2336581183256684
1313,Scott MS,32.4119595,-89.5334861,0.44911622924477773
1314,Sharkey MS,32.8923946,-90.8276129,0.7037914691943128
1315,Simpson MS,31.9025047,-89.9177086,0.385582496530329
1316,Smith MS,32.019029,-89.4948763,0.24435115446351402
1317,Stone MS,30.790184,-89.112297,0.2659320233669676
1318,Sunflower MS,33.6055289,-90.5950901,0.7302280014250089
1319,Tallahatchie MS,33.9545292,-90.1722434,0.6087959403352299
1320,Tate MS,34.6495527,-89.9431054,0.39763017894567143
1321,Tippah MS,34.7636183,-88.9188185,0.2528371890004365
1322,Tishomingo MS,34.7376972,-88.236064,0.20703125
1323,Tunica MS,34.6522011,-90.3717697,0.7930168872660885
1324,Union MS,34.4895325,-89.0023393,0.2412670479542455
1325,Walthall MS,31.164492,-90.1034306,0.4531850086081314
1326,Warren MS,32.3560946,-90.8523838,0.504230751250526
1327,Washington MS,33.273174,-90.9444459,0.709155465381689
1328,Wayne MS,31.642503,-88.678214,0.40147115756871854
1329,Webster MS,33.6120605,-89.2839612,0.2273595720290409
1330,Wilkinson MS,31.1610908,-91.3246169,0.7030702658149598
1331,Winston MS,33.0787236,-89.0373913,0.4687150269610337
1332,Yalobusha MS,34.0306661,-89.7038072,0.4768649669499528
1333,Yazoo MS,32.7656747,-90.3879282,0.5682444061962134
1334,Adair MO,40.1906655,-92.6035922,0.41665020738692476
1335,Andrew MO,39.9888628,-94.8035511,0.31892607753431257
1336,Atchison MO,40.431846,-95.4375546,0.27906976744186046
1337,Audrain MO,39.214481,-91.8434182,0.35560691318327975
1338,Barry MO,36.6993756,-93.8343344,0.2656091554396639
1339,Barton MO,37.5007989,-94.3440893,0.21406195614340412
1340,Bates MO,38.2572171,-94.3392459,0.329043881096384
1341,Benton MO,38.3010358,-93.2879421,0.3194277601834662
1342,Bollinger MO,37.3184272,-90.0246452,0.2223240469208211
1343,Boone MO,38.9898614,-92.3102022,0.5017123718868828
1344,Buchanan MO,39.6603695,-94.8081728,0.4441975730644334
1345,Butler MO,36.7151802,-90.40313,0.2583338267511398
1346,Caldwell MO,39.6589977,-93.9791785,0.3148548116150708
1347,Callaway MO,38.835547,-91.9234458,0.3329859587538394
1348,Camden MO,38.0265275,-92.7653271,0.2942811574390522
1349,Carroll MO,39.4273754,-93.5002266,0.26812267657992567
1350,Carter MO,36.9448579,-90.9457051,0.2693819221150411
1351,Cass MO,38.6464737,-94.3545467,0.34845542084926295
1352,Cedar MO,37.7336549,-93.8500144,0.2542597187758478
